[0.01703306 0.54926169 0.5       ],[0.31910726 0.56517988 0.5       ],[0.31773201 0.05816249 0.5       ],[ 0.10274833 -0.04425639  0.5       ],3.723608017
[0.01703306 0.54926169 0.5       ],[0.31910726 0.56517988 0.5       ],[0.31773201 0.05816249 0.5       ],[ 0.10274833 -0.04425639  0.5       ],3.733987093
[0.01703306 0.54926169 0.5       ],[0.31910726 0.56517988 0.5       ],[0.31773201 0.05816249 0.5       ],[ 0.10274833 -0.04425639  0.5       ],3.745103121
[0.01901254 0.55085599 0.5       ],[0.32141846 0.5646978  0.5       ],[0.3178952  0.05983835 0.5       ],[ 0.10611683 -0.04111604  0.5       ],3.7550160889999997
[0.02019482 0.55181444 0.5       ],[0.32223478 0.56449646 0.5       ],[0.31843355 0.0605193  0.5       ],[ 0.10708317 -0.03972085  0.5       ],3.765597105
[0.02090693 0.55208838 0.5       ],[0.32259026 0.56464255 0.5       ],[0.31814536 0.06061179 0.5       ],[ 0.10789961 -0.03943906  0.5       ],3.775036097
[0.02125607 0.55260271 0.5       ],[0.32296541 0.56456715 0.5       ],[0.31851    0.06112159 0.5       ],[ 0.10845996 -0.03854236  0.5       ],3.785356998
[0.02125607 0.55260271 0.5       ],[0.32296541 0.56456715 0.5       ],[0.31851    0.06112159 0.5       ],[ 0.10845996 -0.03854236  0.5       ],3.796303988
[0.02288174 0.55332857 0.5       ],[0.32437962 0.56453067 0.5       ],[0.31908152 0.06199988 0.5       ],[ 0.11049204 -0.03729197  0.5       ],3.807038069
[0.02394024 0.55390555 0.5       ],[0.32464957 0.56447035 0.5       ],[0.3192803  0.06217602 0.5       ],[ 0.11091539 -0.03600825  0.5       ],3.817052126
[0.02460701 0.55423659 0.5       ],[0.32484061 0.56428915 0.5       ],[0.31935868 0.0621227  0.5       ],[ 0.11141142 -0.03500473  0.5       ],3.827777147
[0.02460701 0.55423659 0.5       ],[0.32484061 0.56428915 0.5       ],[0.31935868 0.0621227  0.5       ],[ 0.11141142 -0.03500473  0.5       ],3.837355137
[0.02685148 0.55520898 0.5       ],[0.32614115 0.5642252  0.5       ],[0.32139549 0.06277332 0.5       ],[ 0.11269934 -0.03251276  0.5       ],3.848618984
[0.02758808 0.55543071 0.5       ],[0.32656148 0.56412196 0.5       ],[0.32207114 0.06285705 0.5       ],[ 0.11306041 -0.03153402  0.5       ],3.8603971
[0.02845188 0.55609089 0.5       ],[0.32695326 0.56404871 0.5       ],[0.32276446 0.06292018 0.5       ],[ 0.11337831 -0.03068706  0.5       ],3.869807959
[0.02978226 0.55662489 0.5       ],[0.32770166 0.56379002 0.5       ],[0.32377085 0.0628716  0.5       ],[ 0.11447178 -0.02975963  0.5       ],3.880761147
[0.03070307 0.55680734 0.5       ],[0.32812926 0.5637188  0.5       ],[0.32491535 0.06317233 0.5       ],[ 0.11497744 -0.02859251  0.5       ],3.891904116
[0.03070307 0.55680734 0.5       ],[0.32812926 0.5637188  0.5       ],[0.32491535 0.06317233 0.5       ],[ 0.11497744 -0.02859251  0.5       ],3.901581049
[0.03225012 0.55744922 0.5       ],[0.32922485 0.56352389 0.5       ],[0.32613003 0.06290434 0.5       ],[ 0.11540473 -0.02676968  0.5       ],3.911626101
[0.03406866 0.55822045 0.5       ],[0.32936123 0.56338203 0.5       ],[0.32718456 0.06293857 0.5       ],[ 0.11561911 -0.02641536  0.5       ],3.923303127
[0.03406866 0.55822045 0.5       ],[0.32964188 0.5631035  0.5       ],[0.32782456 0.0627635  0.5       ],[ 0.11585494 -0.02563697  0.5       ],3.932431936
[0.03406866 0.55822045 0.5       ],[0.32964188 0.5631035  0.5       ],[0.32782456 0.0627635  0.5       ],[ 0.11585494 -0.02563697  0.5       ],3.942683935
[0.03651645 0.5589152  0.5       ],[0.33041176 0.56286561 0.5       ],[0.33128569 0.06293081 0.5       ],[ 0.11642985 -0.02330562  0.5       ],3.953500986
[0.03748665 0.55925173 0.5       ],[0.33067757 0.56271458 0.5       ],[0.33199915 0.06270348 0.5       ],[ 0.11702808 -0.02202418  0.5       ],3.963417053
[0.03938949 0.55983829 0.5       ],[0.3315393  0.56256616 0.5       ],[0.33366099 0.06234115 0.5       ],[ 0.11768464 -0.02084944  0.5       ],3.974000931
[0.04024714 0.56024265 0.5       ],[0.33176044 0.56263936 0.5       ],[0.33526856 0.06221871 0.5       ],[ 0.1180983  -0.01953222  0.5       ],3.983880997
[0.04099568 0.56041873 0.5       ],[0.33219913 0.56254911 0.5       ],[0.33561903 0.0618839  0.5       ],[ 0.1181412  -0.01865442  0.5       ],3.994122028
[0.0419979  0.56071424 0.5       ],[0.33251035 0.56252199 0.5       ],[0.33662733 0.06128896 0.5       ],[ 0.11830607 -0.01815701  0.5       ],4.004883051
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.015491962
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.025573015
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.035855055
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.045951128
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.056195021
[0.0440018  0.56139255 0.5       ],[0.33297572 0.56245595 0.5       ],[0.33928585 0.0611581  0.5       ],[ 0.11859255 -0.01612013  0.5       ],4.066833973
[0.05074634 0.56267393 0.5       ],[0.33440378 0.56172949 0.5       ],[0.34869546 0.0586745  0.5       ],[ 0.12007821 -0.01096483  0.5       ],4.077088118
[0.05184608 0.56304026 0.5       ],[0.33451778 0.56166625 0.5       ],[0.34986815 0.0582423  0.5       ],[ 0.12055327 -0.0101845   0.5       ],4.08742404
[0.05373656 0.56337136 0.5       ],[0.33499134 0.56133002 0.5       ],[0.35258475 0.05708771 0.5       ],[ 0.12114354 -0.00918712  0.5       ],4.098050118
[0.05373656 0.56337136 0.5       ],[0.33499134 0.56133002 0.5       ],[0.35258475 0.05708771 0.5       ],[ 0.12114354 -0.00918712  0.5       ],4.108276129
[0.05570552 0.56383902 0.5       ],[0.33535805 0.56127363 0.5       ],[0.35459656 0.05571667 0.5       ],[ 0.1217903  -0.00748326  0.5       ],4.11798811
[0.05686527 0.56411159 0.5       ],[0.33550793 0.56119728 0.5       ],[0.35531622 0.05491205 0.5       ],[ 0.12154597 -0.00701595  0.5       ],4.128416061
[0.05805277 0.56444693 0.5       ],[0.33559489 0.56109798 0.5       ],[0.35656717 0.05468506 0.5       ],[ 0.12161849 -0.00663251  0.5       ],4.139076948
[0.06016221 0.56487936 0.5       ],[0.33633208 0.56073344 0.5       ],[0.35886422 0.0538169  0.5       ],[ 0.12225845 -0.00596284  0.5       ],4.150678158
[0.06088674 0.56502932 0.5       ],[0.33681318 0.5607757  0.5       ],[0.35955891 0.05267289 0.5       ],[ 0.12220832 -0.00540736  0.5       ],4.161319017
[0.06192644 0.56521213 0.5       ],[0.33714896 0.56079477 0.5       ],[0.36010188 0.05177742 0.5       ],[ 0.12246554 -0.00513495  0.5       ],4.170830965
[0.06423654 0.56568372 0.5       ],[0.33787447 0.56072938 0.5       ],[0.36168173 0.05071442 0.5       ],[ 0.12253167 -0.00499406  0.5       ],4.181657076
[0.06524774 0.56585264 0.5       ],[0.33816582 0.56065744 0.5       ],[0.36239755 0.05004591 0.5       ],[ 0.122802  -0.0039439  0.5      ],4.191508055
[0.06524774 0.56585264 0.5       ],[0.33816582 0.56065744 0.5       ],[0.36239755 0.05004591 0.5       ],[ 0.122802  -0.0039439  0.5      ],4.201924086
[0.06700125 0.56637949 0.5       ],[0.33910611 0.56059623 0.5       ],[0.36362669 0.04869942 0.5       ],[ 0.12289348 -0.00358821  0.5       ],4.212445021
[0.06798063 0.56661057 0.5       ],[0.33955577 0.56061482 0.5       ],[0.36438099 0.0482061  0.5       ],[ 0.12306304 -0.00334224  0.5       ],4.222558022
[0.06798063 0.56661057 0.5       ],[0.33955577 0.56061482 0.5       ],[0.36438099 0.0482061  0.5       ],[ 0.12306304 -0.00334224  0.5       ],4.232954025
[0.06798063 0.56661057 0.5       ],[0.33955577 0.56061482 0.5       ],[0.36438099 0.0482061  0.5       ],[ 0.12306304 -0.00334224  0.5       ],4.243539095
[0.06798063 0.56661057 0.5       ],[0.33955577 0.56061482 0.5       ],[0.36438099 0.0482061  0.5       ],[ 0.12306304 -0.00334224  0.5       ],4.253339052
[0.06798063 0.56661057 0.5       ],[0.33955577 0.56061482 0.5       ],[0.36438099 0.0482061  0.5       ],[ 0.12306304 -0.00334224  0.5       ],4.263919115
[0.07332429 0.56772184 0.5       ],[0.34163105 0.56042165 0.5       ],[0.36715698 0.04652642 0.5       ],[ 0.12361871 -0.00365811  0.5       ],4.2752280240000005
[0.07523268 0.56785911 0.5       ],[0.34348637 0.56058532 0.5       ],[0.36928049 0.04419148 0.5       ],[ 0.12419709 -0.00493306  0.5       ],4.2858750820000004
[0.07612149 0.56777567 0.5       ],[0.34398189 0.56050116 0.5       ],[0.36962917 0.04400048 0.5       ],[ 0.12433317 -0.00502107  0.5       ],4.295271158
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.306463003
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.316648006
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.32694602
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.337865114
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.347989082
[0.07683678 0.56787139 0.5       ],[0.34458169 0.56045508 0.5       ],[0.3699868  0.04378215 0.5       ],[ 0.12428388 -0.00525689  0.5       ],4.357438087
[0.08077821 0.5675649  0.5       ],[0.34744838 0.56070137 0.5       ],[0.37177727 0.04273401 0.5       ],[ 0.12560597 -0.00718734  0.5       ],4.369893074
[0.08341137 0.56692922 0.5       ],[0.34951544 0.56158704 0.5       ],[0.37225312 0.04382368 0.5       ],[ 0.12688151 -0.00897691  0.5       ],4.379720926
[0.0846733  0.56656367 0.5       ],[0.35081646 0.56210059 0.5       ],[0.37262723 0.04432169 0.5       ],[ 0.12777978 -0.01041249  0.5       ],4.390728951
[0.08528868 0.56633544 0.5       ],[0.35123265 0.5624103  0.5       ],[0.37254533 0.04452271 0.5       ],[ 0.12821518 -0.01090634  0.5       ],4.400707006
[0.08586125 0.56608504 0.5       ],[0.35193595 0.56276643 0.5       ],[0.37245429 0.04496149 0.5       ],[ 0.12858547 -0.01132785  0.5       ],4.410725117
[0.08638518 0.56571501 0.5       ],[0.35267082 0.56306416 0.5       ],[0.37254739 0.04521361 0.5       ],[ 0.12908679 -0.01180172  0.5       ],4.420609951
[0.0872781  0.56524646 0.5       ],[0.35456696 0.56387943 0.5       ],[0.37270078 0.04604844 0.5       ],[ 0.12992039 -0.01289338  0.5       ],4.431350946
[0.0872781  0.56524646 0.5       ],[0.35456696 0.56387943 0.5       ],[0.37270078 0.04604844 0.5       ],[ 0.12992039 -0.01289338  0.5       ],4.4410760400000004
[0.0872781  0.56524646 0.5       ],[0.35456696 0.56387943 0.5       ],[0.37270078 0.04604844 0.5       ],[ 0.12992039 -0.01289338  0.5       ],4.451945066
[0.08819222 0.56449956 0.5       ],[0.35592425 0.56432319 0.5       ],[0.37233961 0.04769857 0.5       ],[ 0.13087703 -0.01445272  0.5       ],4.462942123
[0.08928368 0.56328219 0.5       ],[0.35779896 0.56563783 0.5       ],[0.37210855 0.04926737 0.5       ],[ 0.13212638 -0.01593725  0.5       ],4.472692013
[0.08955514 0.56275153 0.5       ],[0.35870081 0.56617999 0.5       ],[0.3719838  0.04999814 0.5       ],[ 0.13264796 -0.01633442  0.5       ],4.482710123
[0.08991043 0.56240034 0.5       ],[0.35945281 0.56663764 0.5       ],[0.37174284 0.05125172 0.5       ],[ 0.1327053  -0.01612346  0.5       ],4.494971037
[0.09005159 0.56180876 0.5       ],[0.36019945 0.56702113 0.5       ],[0.37143698 0.05187948 0.5       ],[ 0.13351309 -0.0168619   0.5       ],4.503687143
[0.09032708 0.56139094 0.5       ],[0.36074162 0.56744653 0.5       ],[0.37142327 0.05303869 0.5       ],[ 0.13402769 -0.0171079   0.5       ],4.513597965
[0.09055086 0.56104624 0.5       ],[0.36141723 0.56794292 0.5       ],[0.37099904 0.0538935  0.5       ],[ 0.13464093 -0.01753118  0.5       ],4.5239570140000005
[0.09130401 0.5604288  0.5       ],[0.36298466 0.56939906 0.5       ],[0.37069827 0.05599788 0.5       ],[ 0.13469028 -0.01792764  0.5       ],4.534650087
[0.0913536  0.55974162 0.5       ],[0.36365318 0.56991965 0.5       ],[0.37030429 0.05698141 0.5       ],[ 0.13532355 -0.01817406  0.5       ],4.545082092
[0.0913536  0.55974162 0.5       ],[0.36365318 0.56991965 0.5       ],[0.37030429 0.05698141 0.5       ],[ 0.13532355 -0.01817406  0.5       ],4.555221081
[0.09188535 0.55809814 0.5       ],[0.3658517  0.57197398 0.5       ],[0.36991063 0.06078199 0.5       ],[ 0.13734911 -0.01863684  0.5       ],4.567063093
[0.09198047 0.55763388 0.5       ],[0.36687204 0.57308322 0.5       ],[0.36963975 0.06225235 0.5       ],[ 0.13836396 -0.0187255   0.5       ],4.577935934
[0.09206924 0.55728585 0.5       ],[0.36716321 0.57385254 0.5       ],[0.36960664 0.06365997 0.5       ],[ 0.13872644 -0.01897772  0.5       ],4.587852955
[0.09223442 0.55627006 0.5       ],[0.36889255 0.57576627 0.5       ],[0.36923712 0.06599875 0.5       ],[ 0.14002232 -0.01924762  0.5       ],4.598317146
[0.09223442 0.55627006 0.5       ],[0.36889255 0.57576627 0.5       ],[0.36923712 0.06599875 0.5       ],[ 0.14002232 -0.01924762  0.5       ],4.608201981
[0.09244935 0.5552333  0.5       ],[0.37015343 0.57730806 0.5       ],[0.36913633 0.06929556 0.5       ],[ 0.14098364 -0.01893066  0.5       ],4.619220972
[0.09264731 0.55485904 0.5       ],[0.3706848  0.57826984 0.5       ],[0.36889184 0.07060269 0.5       ],[ 0.14166997 -0.01943685  0.5       ],4.628955126
[0.0930272  0.55411088 0.5       ],[0.37210768 0.5803417  0.5       ],[0.36808488 0.07383355 0.5       ],[ 0.1427478  -0.01947726  0.5       ],4.639394999
[0.0930272  0.55411088 0.5       ],[0.37210768 0.5803417  0.5       ],[0.36808488 0.07383355 0.5       ],[ 0.1427478  -0.01947726  0.5       ],4.649769068
[0.0930272  0.55411088 0.5       ],[0.37210768 0.5803417  0.5       ],[0.36808488 0.07383355 0.5       ],[ 0.1427478  -0.01947726  0.5       ],4.660355091
[0.09323985 0.55307961 0.5       ],[0.37410828 0.58358055 0.5       ],[0.36908755 0.07827947 0.5       ],[ 0.14444947 -0.01856199  0.5       ],4.670530081
[0.09389836 0.55240744 0.5       ],[0.37495026 0.58563381 0.5       ],[0.36878014 0.08083758 0.5       ],[ 0.14555293 -0.01744902  0.5       ],4.681134939
[0.09426316 0.55226147 0.5       ],[0.37555489 0.5868414  0.5       ],[0.36850014 0.08252542 0.5       ],[ 0.14614646 -0.01746783  0.5       ],4.691556931
[0.09464332 0.55202943 0.5       ],[0.37595636 0.58824134 0.5       ],[0.36846018 0.0838539  0.5       ],[ 0.14645331 -0.0171365   0.5       ],4.701547146
[0.09509159 0.55175251 0.5       ],[0.37617156 0.58929491 0.5       ],[0.36859509 0.08492116 0.5       ],[ 0.14689781 -0.01684681  0.5       ],4.711540937
[0.09550813 0.55136538 0.5       ],[0.3772378  0.59054708 0.5       ],[0.36844492 0.08633525 0.5       ],[ 0.14738186 -0.01640996  0.5       ],4.722270012
[0.09613048 0.55112857 0.5       ],[0.37760046 0.59299988 0.5       ],[0.3685587 0.0886745 0.5      ],[ 0.14873794 -0.01558191  0.5       ],4.732330084
[0.09667763 0.5510084  0.5       ],[0.37798166 0.59452367 0.5       ],[0.36845934 0.08964293 0.5       ],[ 0.14908998 -0.01467127  0.5       ],4.742362976
[0.09667763 0.5510084  0.5       ],[0.37798166 0.59452367 0.5       ],[0.36845934 0.08964293 0.5       ],[ 0.14908998 -0.01467127  0.5       ],4.752990961
[0.09667763 0.5510084  0.5       ],[0.37798166 0.59452367 0.5       ],[0.36845934 0.08964293 0.5       ],[ 0.14908998 -0.01467127  0.5       ],4.762908936
[0.09836467 0.5509665  0.5       ],[0.37876168 0.598634   0.5       ],[0.36941862 0.09289232 0.5       ],[ 0.15041661 -0.01340872  0.5       ],4.773772955
[0.09901726 0.55091166 0.5       ],[0.3789961  0.60035253 0.5       ],[0.37001854 0.0939561  0.5       ],[ 0.15041661 -0.01340872  0.5       ],4.784970045
[0.10021658 0.55100715 0.5       ],[0.37902799 0.6031459  0.5       ],[0.37054756 0.09529276 0.5       ],[ 0.15213349 -0.01154376  0.5       ],4.794444084
[0.10073359 0.55109334 0.5       ],[0.37913671 0.60508937 0.5       ],[0.37130457 0.0962482  0.5       ],[ 0.1524086  -0.01115218  0.5       ],4.804592133
[0.10152214 0.55111611 0.5       ],[0.37892291 0.60654086 0.5       ],[0.37237185 0.09683803 0.5       ],[ 0.15234067 -0.01031212  0.5       ],4.8161020279999995
[0.10152214 0.55111611 0.5       ],[0.37892291 0.60654086 0.5       ],[0.37237185 0.09683803 0.5       ],[ 0.15234067 -0.01031212  0.5       ],4.825135946
[0.10365611 0.55186933 0.5       ],[0.37872669 0.61079955 0.5       ],[0.37395322 0.09798206 0.5       ],[ 0.15476643 -0.00840092  0.5       ],4.835941076
[0.10466836 0.552109   0.5       ],[0.37865219 0.61247987 0.5       ],[0.37414578 0.09816421 0.5       ],[ 0.15500957 -0.00753662  0.5       ],4.847963095
[0.10466836 0.552109   0.5       ],[0.37865219 0.61247987 0.5       ],[0.37414578 0.09816421 0.5       ],[ 0.15500957 -0.00753662  0.5       ],4.857174158
[0.10699506 0.55278742 0.5       ],[0.37847891 0.61535281 0.5       ],[0.37590125 0.09859084 0.5       ],[ 0.15654926 -0.00642275  0.5       ],4.868561983
[0.10776971 0.55351251 0.5       ],[0.37789258 0.61802244 0.5       ],[0.37701303 0.09870993 0.5       ],[ 0.15722075 -0.00479379  0.5       ],4.877525091
[0.10863377 0.55388629 0.5       ],[0.37805182 0.6195218  0.5       ],[0.37770963 0.09870438 0.5       ],[ 0.15784103 -0.00401859  0.5       ],4.888000011
[0.11044262 0.55474377 0.5       ],[0.3776916  0.62215328 0.5       ],[0.37909713 0.09864527 0.5       ],[ 0.15966214 -0.00310798  0.5       ],4.8988311289999995
[0.11143065 0.5554018  0.5       ],[0.37767336 0.62321258 0.5       ],[0.37997153 0.09864237 0.5       ],[ 0.1598468  -0.00186661  0.5       ],4.909040928
[0.11256436 0.55587918 0.5       ],[0.37761408 0.62420833 0.5       ],[0.38066515 0.09837908 0.5       ],[ 0.16010442 -0.00122477  0.5       ],4.919325113
[0.11326817 0.55624151 0.5       ],[0.37783578 0.62526762 0.5       ],[0.38086331 0.0980643  0.5       ],[ 0.16101536 -0.00057865  0.5       ],4.929824114
[0.11515952 0.55736744 0.5       ],[0.37748933 0.6263454  0.5       ],[0.38173196 0.09756297 0.5       ],[1.61868036e-01 3.28300230e-04 5.00000000e-01],4.9402840139999995
[0.11606286 0.55818075 0.5       ],[0.37772128 0.62839645 0.5       ],[0.38275489 0.09657667 0.5       ],[0.16214596 0.00195623 0.5       ],4.9504349229999995
[0.11606286 0.55818075 0.5       ],[0.37772128 0.62839645 0.5       ],[0.38275489 0.09657667 0.5       ],[0.16214596 0.00195623 0.5       ],4.960864067
[0.11606286 0.55818075 0.5       ],[0.37772128 0.62839645 0.5       ],[0.38275489 0.09657667 0.5       ],[0.16214596 0.00195623 0.5       ],4.970776081
[0.11902306 0.56014347 0.5       ],[0.37789235 0.63065791 0.5       ],[0.38454834 0.09486523 0.5       ],[0.16431771 0.0043534  0.5       ],4.981001139
[0.12115067 0.56135195 0.5       ],[0.37857971 0.63218451 0.5       ],[0.38582912 0.09265023 0.5       ],[0.1650496 0.0066179 0.5      ],4.991146088
[0.12219299 0.56201839 0.5       ],[0.37892088 0.63280159 0.5       ],[0.38658673 0.09189405 0.5       ],[0.16571863 0.00770669 0.5       ],5.00121212
[0.12333464 0.56263608 0.5       ],[0.37938789 0.63331336 0.5       ],[0.38717377 0.09111844 0.5       ],[0.16605042 0.00856631 0.5       ],5.011203051
[0.12413228 0.56351876 0.5       ],[0.37963474 0.633901   0.5       ],[0.38733032 0.09045062 0.5       ],[0.16658331 0.00904784 0.5       ],5.02127409
[0.12654494 0.56523669 0.5       ],[0.37966895 0.63441223 0.5       ],[0.38809285 0.08928737 0.5       ],[0.16707571 0.00964559 0.5       ],5.032102108
[0.12759641 0.56605732 0.5       ],[0.38049215 0.6349737  0.5       ],[0.38827306 0.0877321  0.5       ],[0.16820647 0.01106742 0.5       ],5.042654991
[0.12849481 0.56677169 0.5       ],[0.38080552 0.63509899 0.5       ],[0.38889974 0.08654799 0.5       ],[0.16876847 0.01175571 0.5       ],5.052354097
[0.12849481 0.56677169 0.5       ],[0.38080552 0.63509899 0.5       ],[0.38889974 0.08654799 0.5       ],[0.16876847 0.01175571 0.5       ],5.063298941
[0.13045807 0.56835395 0.5       ],[0.38223368 0.6357069  0.5       ],[0.38991371 0.08470514 0.5       ],[0.16888855 0.01323091 0.5       ],5.073989153
[0.13244538 0.57037073 0.5       ],[0.38274232 0.63587868 0.5       ],[0.39016083 0.08296616 0.5       ],[0.17029519 0.01432112 0.5       ],5.083794117
[0.13353908 0.57104838 0.5       ],[0.38324898 0.63581079 0.5       ],[0.39026973 0.08188828 0.5       ],[0.17084144 0.01494053 0.5       ],5.094155073
[0.13467814 0.57169777 0.5       ],[0.38404289 0.63601047 0.5       ],[0.39056495 0.080563   0.5       ],[0.17047884 0.01548809 0.5       ],5.104496956
[0.13669179 0.57342088 0.5       ],[0.38509852 0.63577813 0.5       ],[0.39138404 0.07897928 0.5       ],[0.1718646 0.0166426 0.5      ],5.114423037
[0.13745569 0.57416922 0.5       ],[0.38509852 0.63577813 0.5       ],[0.39138404 0.07897928 0.5       ],[0.1718646 0.0166426 0.5      ],5.125234127
[0.13853587 0.57485652 0.5       ],[0.38672131 0.63596219 0.5       ],[0.39180785 0.07717996 0.5       ],[0.17252144 0.01804477 0.5       ],5.136112928
[0.13960354 0.57601464 0.5       ],[0.38734531 0.63575959 0.5       ],[0.39186484 0.07597677 0.5       ],[0.17247422 0.01820857 0.5       ],5.146404028
[0.14046577 0.57667989 0.5       ],[0.3880409  0.63535243 0.5       ],[0.39212063 0.07524484 0.5       ],[0.17363183 0.01814541 0.5       ],5.156337976
[0.14046577 0.57667989 0.5       ],[0.3880409  0.63535243 0.5       ],[0.39212063 0.07524484 0.5       ],[0.17363183 0.01814541 0.5       ],5.167484045
[0.14046577 0.57667989 0.5       ],[0.3880409  0.63535243 0.5       ],[0.39212063 0.07524484 0.5       ],[0.17363183 0.01814541 0.5       ],5.177433968
[0.1445758  0.58045024 0.5       ],[0.39123523 0.63471907 0.5       ],[0.39306402 0.07222595 0.5       ],[0.17557439 0.01842438 0.5       ],5.187387943
[0.14651699 0.58184934 0.5       ],[0.39310122 0.63438183 0.5       ],[0.39362022 0.07145499 0.5       ],[0.17608556 0.01874475 0.5       ],5.198050976
[0.1472048  0.58295882 0.5       ],[0.39391437 0.63417596 0.5       ],[0.39356574 0.07071234 0.5       ],[0.17682078 0.01877394 0.5       ],5.207877159
[0.14808699 0.58394635 0.5       ],[0.394647   0.63397521 0.5       ],[0.39399302 0.07028472 0.5       ],[0.17758307 0.01868254 0.5       ],5.218680143
[0.14914414 0.58475351 0.5       ],[0.3956506  0.63376993 0.5       ],[0.39508492 0.06990557 0.5       ],[0.17820218 0.01846996 0.5       ],5.230443954
[0.15087073 0.5859946  0.5       ],[0.39745769 0.63297194 0.5       ],[0.39453426 0.06886114 0.5       ],[0.17974803 0.01831987 0.5       ],5.240052938
[0.15155612 0.58680475 0.5       ],[0.39846855 0.63273883 0.5       ],[0.39503658 0.06868257 0.5       ],[0.18047448 0.01803377 0.5       ],5.249961138
[0.1526307  0.58751887 0.5       ],[0.39925089 0.63248205 0.5       ],[0.39537951 0.06830369 0.5       ],[0.18099613 0.01770357 0.5       ],5.260650158
[0.1526307  0.58751887 0.5       ],[0.39925089 0.63248205 0.5       ],[0.39537951 0.06830369 0.5       ],[0.18099613 0.01770357 0.5       ],5.271080017
[0.1526307  0.58751887 0.5       ],[0.39925089 0.63248205 0.5       ],[0.39537951 0.06830369 0.5       ],[0.18099613 0.01770357 0.5       ],5.28105402
[0.15589957 0.59094125 0.5       ],[0.40388125 0.63170838 0.5       ],[0.39669025 0.06760496 0.5       ],[0.18349476 0.01693933 0.5       ],5.291275024
[0.15659045 0.59167528 0.5       ],[0.40455815 0.63165718 0.5       ],[0.39739475 0.06748753 0.5       ],[0.18420741 0.0167882  0.5       ],5.301902056
[0.15732022 0.59238523 0.5       ],[0.40595534 0.63135046 0.5       ],[0.39790046 0.06742248 0.5       ],[0.18491933 0.01660203 0.5       ],5.311969042
[0.15830307 0.59314269 0.5       ],[0.40642831 0.63077486 0.5       ],[0.39820573 0.06736052 0.5       ],[0.1858204  0.01662651 0.5       ],5.322975159
[0.15910375 0.59391296 0.5       ],[0.40766376 0.63046831 0.5       ],[0.39849257 0.06764489 0.5       ],[0.18658842 0.01696394 0.5       ],5.333341122
[0.16063848 0.59543377 0.5       ],[0.41012743 0.63037682 0.5       ],[0.39991793 0.06800215 0.5       ],[0.18819867 0.01691893 0.5       ],5.343564987
[0.16133714 0.59650362 0.5       ],[0.41114819 0.63004386 0.5       ],[0.40018317 0.06838229 0.5       ],[0.18896189 0.01671754 0.5       ],5.353830099
[0.16196531 0.59716469 0.5       ],[0.41200751 0.62972385 0.5       ],[0.40084422 0.06858065 0.5       ],[0.18999551 0.01631383 0.5       ],5.364661932
[0.16196531 0.59716469 0.5       ],[0.41200751 0.62972385 0.5       ],[0.40084422 0.06858065 0.5       ],[0.18999551 0.01631383 0.5       ],5.375071049
[0.16428919 0.59931493 0.5       ],[0.41517848 0.62963146 0.5       ],[0.40201777 0.06993056 0.5       ],[0.19231258 0.01541271 0.5       ],5.385221958
[0.16491723 0.60013235 0.5       ],[0.41627768 0.62970906 0.5       ],[0.40288037 0.07073545 0.5       ],[0.19312783 0.01565732 0.5       ],5.396482945
[0.16544911 0.60078102 0.5       ],[0.41734138 0.62959021 0.5       ],[0.40402678 0.07120845 0.5       ],[0.19451335 0.01446397 0.5       ],5.406270027
[0.1667738  0.60246146 0.5       ],[0.41903546 0.62953061 0.5       ],[0.40570116 0.07267862 0.5       ],[0.19532508 0.01348758 0.5       ],5.41633606
[0.16736689 0.60304803 0.5       ],[0.42001095 0.62942117 0.5       ],[0.40629652 0.07336672 0.5       ],[0.1968659  0.01359897 0.5       ],5.42782402
[0.16736689 0.60304803 0.5       ],[0.42001095 0.62942117 0.5       ],[0.40629652 0.07336672 0.5       ],[0.1968659  0.01359897 0.5       ],5.437107086
